test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org/apache/commons/lang3/builder/ToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,12,0,0,0,0,0,0.0,0,0.0,0.4880285660425822,1,1,1,1,5,0,5,0,3,0,1,12,12,12,3,12,0,0,0,12,138,20,85,46,37,33,43,58,34,24,1,1,1,1,0,0.39,12,12,12,12
org/apache/commons/lang3/builder/DiffBuilderTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,31,0,0,0,0,0,0.0,0.02,0.016,0.4880420525868734,1,1,1,1,10,0,9,0,2,0,1,34,34,34,19,34,0,0,0,34,508,65,407,208,291,36,250,286,170,116,1,1,1,1,0,0.09,34,34,34,34
org/apache/commons/lang3/builder/MultiLineToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0,0.0,0.48806118170420326,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/SimpleToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0.001,0.0,0.48806820313135785,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0,0.0,0.48806997934977214,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,6,0,0,0,0,0,0.0,0.002,0.0,0.49296875,1,1,1,1,6,0,5,0,3,0,2,9,9,9,21,9,0,0,0,9,131,22,93,67,53,16,58,70,56,14,1,1,1,1,0,0.17,9,9,9,9
org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0.001,0.002,0.49293360312779744,1,1,1,1,7,0,7,0,3,0,0,10,10,10,7,10,0,0,0,10,164,24,105,46,57,35,67,80,36,44,1,1,1,1,0,0.33,10,10,10,10
org/apache/commons/lang3/builder/ReflectionToStringBuilderTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,1,0,0,0,0,0,0.0,0,0.0,0.49257339239120485,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,28,4,8,5,1,16,3,5,4,1,1,1,1,1,0,2.0,1,1,1,1
org/apache/commons/lang3/builder/JsonToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,12,0,0,0,0,0,0.0,0.004,0.0,0.4925475835800171,2,2,2,1,19,2,17,0,3,0,0,15,15,15,3,15,0,0,0,15,381,62,289,54,201,30,107,147,40,107,9,9,9,1,1,0.1,38,38,38,15
org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0,0.0,0.4925122102101644,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0.001,0.0,0.49365227222442626,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ToStringBuilderTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,74,0,0,0,0,0,0.0,0.017,0.019,0.4924554467201233,1,1,1,1,7,0,6,0,15,0,8,93,93,93,19,93,1,1,0,91,1069,122,806,332,474,142,429,542,239,303,3,3,5,1,1,0.18,96,96,98,93
org/apache/commons/lang3/builder/StandardToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0,0.0,0.4921254515647888,1,1,1,1,7,0,6,0,1,0,1,10,10,10,2,10,0,0,0,10,144,20,104,40,62,20,70,81,29,52,1,1,1,1,0,0.19,10,10,10,10
org/apache/commons/lang3/builder/DiffResultTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,9,0,0,0,0,0,0.0,0.001,0.001,0.4926665465037028,1,1,1,1,6,0,6,0,3,1,3,12,12,11,1,12,0,0,0,12,147,27,101,58,53,19,43,59,42,17,2,2,2,1,1,0.19,13,13,13,12
org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0,0.0,0.4939908345540365,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/CharUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,24,0,0,0,0,0,0.0,0.008,0.008,0.4911454995473226,2,2,2,1,11,0,11,0,1,0,3,24,24,24,0,24,0,0,0,24,363,40,304,73,199,20,193,245,61,184,3,3,8,1,2,0.07,51,51,64,24
org/apache/commons/lang3/CharSetTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,15,0,0,0,0,0,0.0,0.004,0.003,0.4911872148513794,1,1,1,1,27,3,23,1,1,0,0,15,15,15,0,15,0,0,0,15,477,73,375,70,309,57,328,344,55,289,1,1,1,1,0,0.15,15,15,15,15
org/apache/commons/lang3/ObjectUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,38,0,0,0,0,0,0.0,0.087,0.08900000000000001,0.49128361940383913,1,1,1,1,10,0,8,1,5,0,4,47,47,47,1,47,2,0,0,45,669,96,490,186,302,85,284,351,140,211,6,6,6,1,1,0.17,64,64,64,47
org/apache/commons/lang3/ValidateTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,67,0,0,0,0,0,0.0,0.025,0.017,0.4913761615753174,2,2,2,1,14,0,12,0,1,0,0,67,67,67,0,67,0,0,0,67,1179,115,945,221,617,119,462,616,152,464,4,4,4,1,1,0.13,153,153,153,67
org/apache/commons/lang3/text/StrMatcherTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,14,0,0,0,0,0,0.0,0.001,0.0,0.48849947849909464,1,1,1,1,9,0,9,0,1,0,2,14,14,14,0,14,0,0,0,14,215,22,157,50,108,36,113,128,36,92,1,1,1,1,0,0.23,14,14,14,14
org/apache/commons/lang3/text/StrSubstitutorTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,41,0,0,0,0,0,0.0,0.011000000000000001,0.012,0.49180905024210614,1,1,1,1,13,0,9,2,2,0,0,46,46,46,1,46,0,2,1,43,740,81,502,151,335,161,297,359,108,251,9,9,9,1,1,0.32,61,61,61,46
org/apache/commons/lang3/text/StrBuilderTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,91,0,0,0,0,0,0.0,0.009000000000000001,0.008,0.4911912322044373,1,1,1,1,18,2,15,0,3,0,1,94,94,94,1,94,0,0,0,94,2009,343,1574,332,1254,102,1189,1328,243,1085,6,6,6,3,2,0.06,137,137,139,96
org/apache/commons/lang3/text/StrTokenizerTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,55,0,0,0,0,0,0.0,0.004,0.004,0.49102571805318196,1,1,1,1,11,0,10,0,4,0,2,62,62,62,0,62,3,2,2,55,879,127,707,236,510,45,495,573,188,385,6,6,6,1,1,0.06,77,77,77,62
org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,51,0,0,0,0,0,0.0,0.004,0.004,0.49363229672114056,1,1,1,1,20,2,16,1,13,0,13,74,74,74,0,74,0,0,0,74,1605,274,1196,195,939,145,786,919,166,753,25,25,25,1,1,0.12,132,132,132,74
org/apache/commons/lang3/text/FormattableUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,5,0,0,0,0,0,0.0,0.001,0.0,0.49157392978668213,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,115,12,84,17,62,19,67,73,12,61,1,1,1,1,0,0.23,5,5,5,5
org/apache/commons/lang3/AnnotationUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,10,0,0,0,0,0,0.0,0.034,0.031,0.4915980656941732,1,1,1,1,7,0,7,0,5,0,0,14,58,60,13,60,46,0,0,14,508,27,462,390,64,19,123,146,103,43,4,4,7,4,1,0.04,19,19,22,17
org/apache/commons/lang3/math/NumberUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,101,0,0,0,0,0,0.0,0.022000000000000002,0.018000000000000002,0.49129550059636434,1,1,1,1,11,0,10,0,1,0,0,110,110,110,0,110,0,3,6,101,1556,184,1255,270,906,131,775,900,168,732,3,3,3,3,2,0.1,124,124,126,112
org/apache/commons/lang3/reflect/ConstructorUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0.009000000000000001,0.008,0.4925190806388855,1,1,1,1,7,0,7,0,4,0,0,26,26,26,3,26,1,3,0,22,293,35,239,67,142,19,105,140,53,87,4,4,4,1,1,0.08,31,31,31,26
org/apache/commons/lang3/text/WordUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,15,0,0,0,0,0,0.0,0,0.0,0.49170053402582803,1,1,1,1,23,2,20,2,1,0,0,15,15,15,0,15,0,0,0,15,425,56,324,52,272,55,271,287,36,251,1,1,1,1,0,0.17,15,15,15,15
org/apache/commons/lang3/SystemUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,15,0,0,0,0,0,0.0,0.005,0.004,0.49169846773147585,2,2,2,1,28,0,27,0,1,0,0,15,15,15,0,15,0,0,0,15,507,26,446,70,373,35,373,407,54,353,9,9,9,1,1,0.08,34,34,34,15
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,8,0,0,0,0,0,0.0,0.006999999999999999,0.004,0.49170143604278566,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,25,0,0,0,0,0,0.0,0.475,0.498,0.49170133272806804,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/StringEscapeUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,32,0,0,0,0,0,0.0,0.177,0.16399999999999998,0.49169836441675824,2,2,2,1,14,0,11,1,1,0,2,38,38,38,0,38,0,6,0,32,676,81,506,158,350,96,274,337,111,226,6,6,6,1,2,0.19,76,76,76,38
org/apache/commons/lang3/CharSetUtilsTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,11,0,0,0,0,0,0.0,0.003,0.003,0.4965047518412272,1,1,1,1,17,2,15,0,1,0,0,11,11,11,0,11,0,0,0,11,252,41,186,32,143,25,151,163,21,142,1,1,1,1,0,0.13,11,11,11,11
org/apache/commons/lang3/time/FastDateParserTest.java,4282efae5f4ab456cef3acac5574f13f4f450b9e,37,0,0,0,0,0,0.0,1.062,1.05,0.5105906804402669,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,722,121,550,223,345,62,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/exception/ExceptionUtilsTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,34,0,0,0,0,0,0.0,0.022000000000000002,0.027999999999999997,0.38522815306981406,1,1,1,1,9,0,8,0,5,2,4,47,47,45,7,47,0,4,0,43,626,92,487,150,295,50,292,363,111,252,5,5,5,5,2,0.1,64,64,64,51
org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,14,0,0,0,0,0,0.0,0.017,0.01,0.3934173663457235,1,1,1,1,8,0,7,0,2,0,1,8,8,8,0,8,0,0,0,8,114,14,80,36,45,20,48,57,28,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/exception/ContextedExceptionTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,14,0,0,0,0,0,0.0,0.009000000000000001,0.006,0.3918411215146383,1,1,1,1,7,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,110,14,77,34,44,19,46,55,26,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,8,0,0,0,0,0,0.0,0.004,0.008,0.36962374846140544,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/time/WeekYearTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,32,0,0,0,0,0,0.0,0.008,0.01,10.345293585459391,1,1,1,1,11,1,10,0,1,1,0,4,4,3,2,4,0,0,0,4,90,12,62,28,32,16,30,35,24,11,1,1,1,1,0,0.26,4,4,4,4
org/apache/commons/lang3/time/FastDatePrinterTest.java,ba7c788042ce0f4e156b6900d3d698e47aef5a4d,22,0,0,0,0,0,0.0,0.004,0.165,10.341008694966634,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/time/DateUtilsTest.java,4259a706ab8641f408afc3ce224b1c0ba5a43d17,63,0,0,0,0,0,0.0,0.34,0.284,9.263628764947255,1,1,1,1,21,1,18,1,1,5,1,70,70,65,30,70,0,5,0,65,1742,182,1422,273,1172,147,759,866,202,664,8,8,8,1,2,0.1,106,106,106,70
org/apache/commons/lang3/time/DateUtilsFragmentTest.java,4259a706ab8641f408afc3ce224b1c0ba5a43d17,57,0,0,0,0,0,0.0,0.005,0.005,10.6582714955012,1,1,1,1,7,0,7,0,1,0,6,58,58,58,2,58,0,0,0,58,592,83,487,187,303,28,217,296,129,167,6,6,6,1,1,0.06,78,78,78,58
org/apache/commons/lang3/time/DateFormatUtilsTest.java,4259a706ab8641f408afc3ce224b1c0ba5a43d17,12,0,0,0,0,0,0.0,0.001,0.005,10.661535799503326,1,1,1,1,9,0,8,0,1,0,0,17,17,17,1,17,0,5,0,12,274,41,179,82,99,55,113,131,66,65,1,1,1,1,0,0.31,17,17,17,17
org/apache/commons/lang3/time/DateUtilsRoundingTest.java,4259a706ab8641f408afc3ce224b1c0ba5a43d17,22,0,0,0,0,0,0.0,0.013000000000000001,0.03,10.661480899651846,1,1,1,1,23,2,12,8,1,0,0,26,26,26,14,26,0,0,3,23,727,88,381,136,262,258,303,330,112,218,1,1,1,1,0,0.68,26,26,26,26
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,4259a706ab8641f408afc3ce224b1c0ba5a43d17,25,0,0,0,0,0,0.0,0.498,0.5589999999999999,0.6898697972297668,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/CharSequenceUtilsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,6,0,0,0,0,0,0.0,0.001,0.004,1.633760686715444,1,1,1,1,9,0,8,0,6,0,1,13,14,14,8,14,7,0,0,7,192,19,145,57,85,28,71,93,38,55,4,4,4,1,3,0.19,19,19,19,13
org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java,e9610ccf30f657e247997242af68e113cc4ba231,14,0,0,0,0,0,0.0,0.01,0.099,1.241953698794047,1,1,1,1,8,0,7,0,2,0,1,8,8,8,0,8,0,0,0,8,114,14,80,36,45,20,48,57,28,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/StringUtilsContainsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,22,0,0,0,0,0,0.0,0.002,0.01,1.6350323836008707,1,1,1,1,16,0,14,2,1,0,4,22,22,22,1,22,0,0,0,22,477,41,353,98,267,83,271,298,69,229,4,4,4,1,2,0.24,25,25,25,22
org/apache/commons/lang3/StringUtilsTrimStripTest.java,e9610ccf30f657e247997242af68e113cc4ba231,11,0,0,0,0,0,0.0,0.006999999999999999,0.012,1.6358771324157715,1,1,1,1,16,1,14,1,1,0,1,11,11,11,0,11,0,0,0,11,239,28,177,36,137,36,131,143,24,119,1,1,1,1,0,0.2,11,11,11,11
org/apache/commons/lang3/exception/ContextedExceptionTest.java,e9610ccf30f657e247997242af68e113cc4ba231,14,0,0,0,0,0,0.0,0.006,0.01,1.2428014318148295,1,1,1,1,7,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,110,14,77,34,44,19,46,55,26,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/StringUtilsSubstringTest.java,e9610ccf30f657e247997242af68e113cc4ba231,14,0,0,0,0,0,0.0,0,0.002,1.635305901368459,1,1,1,1,18,2,16,0,1,0,5,14,14,14,0,14,0,0,0,14,331,51,252,40,203,28,205,220,26,194,1,1,1,1,0,0.11,14,14,14,14
org/apache/commons/lang3/LocaleUtilsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,16,0,0,0,0,0,0.0,0.073,0.09699999999999999,1.634923768043518,2,2,2,1,20,0,15,4,1,7,7,24,24,17,0,24,0,7,0,17,597,41,419,105,305,142,214,282,88,194,8,8,8,5,4,0.34,64,64,69,34
org/apache/commons/lang3/StringUtilsStartsEndsWithTest.java,e9610ccf30f657e247997242af68e113cc4ba231,6,0,0,0,0,0,0.0,0,0.008,1.634906001885732,1,1,1,1,24,3,17,4,1,0,6,6,6,6,0,6,0,0,0,6,199,30,124,23,100,45,100,107,17,90,1,1,1,1,0,0.36,6,6,6,6
org/apache/commons/lang3/StringUtilsIsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,8,0,0,0,0,0,0.0,0.001,0.0,1.6348851839701335,1,1,1,1,16,0,16,0,1,0,0,8,8,8,0,8,0,0,0,8,173,12,142,21,112,19,116,125,13,112,1,1,1,1,0,0.13,8,8,8,8
org/apache/commons/lang3/ArrayUtilsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,298,0,0,0,0,0,0.0,0.027999999999999997,0.065,1.6348787943522136,1,1,1,1,14,1,12,0,6,1,0,307,307,306,0,307,0,2,0,305,4993,728,4099,1094,3136,167,2708,3036,778,2258,4,4,4,1,1,0.04,324,324,324,307
org/apache/commons/lang3/StringUtilsEmptyBlankTest.java,e9610ccf30f657e247997242af68e113cc4ba231,10,0,0,0,0,0,0.0,0,0.004,1.634822416305542,1,1,1,1,9,0,9,0,1,0,0,10,10,10,0,10,0,0,0,10,143,13,111,25,75,19,79,90,15,75,1,1,1,1,0,0.17,10,10,10,10
org/apache/commons/lang3/StringUtilsTest.java,e9610ccf30f657e247997242af68e113cc4ba231,146,0,0,0,0,0,0.0,0.05,0.1,1.6347933808962505,1,1,1,1,18,1,15,1,2,0,27,151,151,151,5,151,0,4,0,147,3231,422,2614,502,2010,209,1890,2125,351,1774,17,17,17,1,4,0.08,226,226,233,151
org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,e9610ccf30f657e247997242af68e113cc4ba231,37,0,0,0,0,0,0.0,0.023,0.019,1.6429460446039836,1,1,1,1,14,0,13,0,2,0,6,44,44,44,2,44,0,0,0,44,804,95,659,115,512,58,521,568,71,497,2,2,3,1,1,0.09,45,45,46,44
org/apache/commons/lang3/CharSequenceUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,6,0,0,0,0,0,0.0,0.004,0.001,0.4770360469818115,1,1,1,1,9,0,8,0,6,0,1,13,14,14,8,14,7,0,0,7,192,19,145,57,85,28,71,93,38,55,4,4,4,1,3,0.19,19,19,19,13
org/apache/commons/lang3/LocaleUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,16,0,0,0,0,0,0.0,0.09699999999999999,0.063,0.4752340316772461,2,2,2,1,20,0,15,4,1,7,7,24,24,17,0,24,0,7,0,17,597,41,419,105,305,142,214,282,88,194,8,8,8,5,4,0.34,64,64,69,34
org/apache/commons/lang3/ArrayUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,298,0,0,0,0,0,0.0,0.065,0.025,0.47459338903427123,1,1,1,1,14,1,12,0,6,1,0,307,307,306,0,307,0,2,0,305,4993,728,4099,1094,3136,167,2708,3036,778,2258,4,4,4,1,1,0.04,324,324,324,307
org/apache/commons/lang3/StringUtilsSubstringTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,14,0,0,0,0,0,0.0,0.002,0.0,0.4781962116559347,1,1,1,1,18,2,16,0,1,0,5,14,14,14,0,14,0,0,0,14,331,51,252,40,203,28,205,220,26,194,1,1,1,1,0,0.11,14,14,14,14
org/apache/commons/lang3/StringUtilsTrimStripTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,11,0,0,0,0,0,0.0,0.012,0.006,0.47914514938990277,1,1,1,1,16,1,14,1,1,0,1,11,11,11,0,11,0,0,0,11,239,28,177,36,137,36,131,143,24,119,1,1,1,1,0,0.2,11,11,11,11
org/apache/commons/lang3/StringUtilsContainsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,22,0,0,0,0,0,0.0,0.01,0.002,0.47991565068562825,1,1,1,1,16,0,14,2,1,0,4,22,22,22,1,22,0,0,0,22,477,41,353,98,267,83,271,298,69,229,4,4,4,1,2,0.24,25,25,25,22
org/apache/commons/lang3/StringUtilsEmptyBlankTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,10,0,0,0,0,0,0.0,0.004,0.0,0.4754700899124146,1,1,1,1,9,0,9,0,1,0,0,10,10,10,0,10,0,0,0,10,143,13,111,25,75,19,79,90,15,75,1,1,1,1,0,0.17,10,10,10,10
org/apache/commons/lang3/StringUtilsIsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,8,0,0,0,0,0,0.0,0,0.0,0.4784011522928874,1,1,1,1,16,0,16,0,1,0,0,8,8,8,0,8,0,0,0,8,173,12,142,21,112,19,116,125,13,112,1,1,1,1,0,0.13,8,8,8,8
org/apache/commons/lang3/exception/ContextedExceptionTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,14,0,0,0,0,0,0.0,0.01,0.005,0.4800306836764018,1,1,1,1,7,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,110,14,77,34,44,19,46,55,26,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/StringUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,146,0,0,0,0,0,0.0,0.1,0.045,0.47597441673278806,1,1,1,1,18,1,15,1,2,0,27,151,151,151,5,151,0,4,0,147,3231,422,2614,502,2010,209,1890,2125,351,1774,17,17,17,1,4,0.08,226,226,233,151
org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,37,0,0,0,0,0,0.0,0.019,0.013999999999999999,0.4761353691418966,1,1,1,1,14,0,13,0,2,0,6,44,44,44,2,44,0,0,0,44,804,95,659,115,512,58,521,568,71,497,2,2,3,1,1,0.09,45,45,46,44
org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,14,0,0,0,0,0,0.0,0.099,0.01,0.4836767514546712,1,1,1,1,8,0,7,0,2,0,1,8,8,8,0,8,0,0,0,8,114,14,80,36,45,20,48,57,28,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/StringUtilsStartsEndsWithTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,6,0,0,0,0,0,0.0,0.008,0.001,0.48179630041122434,1,1,1,1,24,3,17,4,1,0,6,6,6,6,0,6,0,0,0,6,199,30,124,23,100,45,100,107,17,90,1,1,1,1,0,0.36,6,6,6,6
org/apache/commons/lang3/text/FormattableUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,5,0,0,0,0,0,0.0,0,0.001,2.0980535705884296,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,115,12,84,17,62,19,67,73,12,61,1,1,1,1,0,0.23,5,5,5,5
org/apache/commons/lang3/time/FastDateParserTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,37,0,0,0,0,0,0.0,1.05,1.02,2.094308086236318,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,722,121,550,223,345,62,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/text/StrSubstitutorTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,41,0,0,0,0,0,0.0,0.012,0.012,2.1020168979962666,1,1,1,1,13,0,9,2,2,0,0,46,46,46,1,46,0,2,1,43,740,81,502,151,335,161,297,359,108,251,9,9,9,1,1,0.32,61,61,61,46
org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,51,0,0,0,0,0,0.0,0.004,0.002,2.100282084941864,1,1,1,1,20,2,16,1,13,0,13,74,74,74,0,74,0,0,0,74,1605,274,1196,195,939,145,786,919,166,753,25,25,25,1,1,0.12,132,132,132,74
org/apache/commons/lang3/ObjectUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,38,0,0,0,0,0,0.0,0.08900000000000001,0.061,2.1048517783482867,1,1,1,1,10,0,8,1,5,0,4,47,47,47,1,47,2,0,0,45,669,96,490,186,302,85,284,351,140,211,6,6,6,1,1,0.17,64,64,64,47
org/apache/commons/lang3/text/StrBuilderTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,91,0,0,0,0,0,0.0,0.008,0.008,2.1033485015233357,1,1,1,1,18,2,15,0,3,0,1,94,94,94,1,94,0,0,0,94,2009,343,1574,332,1254,102,1189,1328,243,1085,6,6,6,3,2,0.06,137,137,139,96
org/apache/commons/lang3/text/WordUtilsTest.java,9fe11e688e3562264350dcdd02730276ea233ed4,15,0,0,0,0,0,0.0,0,0.001,2.1000017166137694,1,1,1,1,23,2,20,2,1,0,0,15,15,15,0,15,0,0,0,15,425,56,324,52,272,55,271,287,36,251,1,1,1,1,0,0.17,15,15,15,15
